Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,1185.32,безналичный,Могилев,Беларусбанк-DJSJ-678,14-04-2011,02:32:08,успешно,нет,0.0
юр. лицо,получение средств,940.31,наличный,Минск,Беларусбанк-WDLY-299,28-05-2002,15:59:39,успешно,нет,0.0
физ. лицо,получение средств,2549.86,наличный,Брест,Беларусбанк-QUFQ-962,26-02-2009,21:38:25,успешно,нет,0.0
физ. лицо,получение средств,4283.25,безналичный,Гомель,Беларусбанк-JIZK-379,26-05-2010,11:25:57,успешно,нет,0.0
физ. лицо,списание средств,1499.05,безналичный,Витебск,Беларусбанк-ADVM-832,08-05-2018,16:04:13,успешно,да,138.12
юр. лицо,списание средств,1393.27,наличный,Гродно,Беларусбанк-HTKB-974,09-12-2009,14:10:49,недостаточно средств,нет,0.0
юр. лицо,получение средств,2628.42,наличный,Могилев,Беларусбанк-CQUD-738,25-11-2007,00:05:11,успешно,нет,0.0
юр. лицо,списание средств,1286.14,наличный,Минск,Беларусбанк-WHVW-799,26-06-2022,00:18:35,недостаточно средств,да,15.81
юр. лицо,получение средств,2574.07,наличный,Гродно,Беларусбанк-VGBU-648,26-06-2016,15:50:56,успешно,нет,0.0
физ. лицо,списание средств,0.46,наличный,Минск,Беларусбанк-IZSE-236,04-04-2012,17:10:09,успешно,да,0.01
физ. лицо,списание средств,3231.8,наличный,Брест,Беларусбанк-IQUD-856,15-03-2003,14:29:29,недостаточно средств,да,55.33
юр. лицо,списание средств,153.96,безналичный,Могилев,Беларусбанк-EMWU-915,13-09-2006,09:45:36,недостаточно средств,нет,0.0
юр. лицо,получение средств,2841.94,безналичный,Минск,Беларусбанк-NBYL-212,31-05-2003,23:48:01,успешно,нет,0.0
юр. лицо,списание средств,2261.51,безналичный,Брест,Беларусбанк-FEHK-812,03-09-2002,15:10:02,успешно,нет,0.0
юр. лицо,получение средств,4207.03,безналичный,Гродно,Беларусбанк-UCPZ-602,06-02-2005,08:44:33,успешно,нет,0.0
юр. лицо,получение средств,2755.58,безналичный,Могилев,Беларусбанк-WSCZ-540,01-01-2010,00:42:37,успешно,нет,0.0
юр. лицо,получение средств,850.93,безналичный,Могилев,Беларусбанк-XYVS-364,14-11-2006,11:14:36,успешно,нет,0.0
физ. лицо,получение средств,2076.2,безналичный,Минск,Беларусбанк-OXIA-660,17-03-2018,23:15:31,успешно,нет,0.0
юр. лицо,получение средств,4169.84,безналичный,Гомель,Беларусбанк-KVBH-531,30-11-2007,04:33:06,успешно,нет,0.0
юр. лицо,получение средств,1761.96,безналичный,Могилев,Беларусбанк-ZGSG-104,16-11-2007,15:03:11,успешно,нет,0.0
юр. лицо,списание средств,954.88,безналичный,Гомель,Беларусбанк-MXSX-838,11-12-2012,13:17:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3516.79,наличный,Витебск,Беларусбанк-YFDS-055,22-11-2018,23:24:49,успешно,нет,0.0
юр. лицо,получение средств,2892.6,наличный,Могилев,Беларусбанк-JDOV-630,10-04-2014,13:16:26,успешно,нет,0.0
юр. лицо,списание средств,3974.17,безналичный,Минск,Беларусбанк-CEAY-140,28-02-2008,16:35:38,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3121.18,наличный,Гродно,Беларусбанк-TVMX-968,02-03-2016,03:38:20,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1123.62,наличный,Минск,Беларусбанк-RKEK-583,12-08-2002,16:28:46,успешно,нет,0.0
юр. лицо,получение средств,3418.56,наличный,Могилев,Беларусбанк-IBWU-261,16-01-2014,02:00:59,успешно,нет,0.0
юр. лицо,получение средств,1448.38,наличный,Витебск,Беларусбанк-IENI-694,10-06-2003,18:09:23,успешно,нет,0.0
юр. лицо,списание средств,6.23,наличный,Брест,Беларусбанк-BOHF-727,08-03-2016,16:04:25,недостаточно средств,нет,0.0
физ. лицо,получение средств,210.98,наличный,Минск,Беларусбанк-JXLB-013,27-03-2001,14:30:43,успешно,нет,0.0
физ. лицо,списание средств,753.94,безналичный,Витебск,Беларусбанк-NEES-324,19-06-2016,19:14:55,неправильный ввод пин-кода,да,61.41
физ. лицо,получение средств,4784.42,безналичный,Могилев,Беларусбанк-ZTQH-373,04-04-2002,21:52:30,успешно,нет,0.0
физ. лицо,списание средств,3400.37,наличный,Витебск,Беларусбанк-ARUZ-565,31-03-2002,03:05:20,успешно,да,255.4
юр. лицо,списание средств,1768.97,наличный,Гомель,Беларусбанк-BJZC-557,08-07-2023,04:46:57,успешно,да,64.72
юр. лицо,получение средств,871.49,безналичный,Гродно,Беларусбанк-QVWU-815,05-03-2001,18:38:02,успешно,нет,0.0
физ. лицо,получение средств,1913.2,безналичный,Брест,Беларусбанк-ZLMI-098,10-06-2002,04:03:20,успешно,нет,0.0
юр. лицо,списание средств,926.42,безналичный,Гродно,Беларусбанк-XDTI-670,17-01-2014,12:25:08,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,511.21,наличный,Гомель,Беларусбанк-GDWZ-294,28-05-2014,13:55:41,недостаточно средств,нет,0.0
юр. лицо,списание средств,3856.29,наличный,Брест,Беларусбанк-ZIVT-522,15-11-2002,19:13:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3684.49,наличный,Минск,Беларусбанк-SQSW-844,07-04-2020,14:49:44,успешно,нет,0.0
физ. лицо,списание средств,981.86,безналичный,Гомель,Беларусбанк-XHXT-832,26-09-2021,16:12:07,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1478.1,безналичный,Гомель,Беларусбанк-XKDU-798,21-08-2013,06:03:39,недостаточно средств,нет,0.0
юр. лицо,получение средств,289.78,безналичный,Гродно,Беларусбанк-WWLU-017,21-07-2009,19:41:29,успешно,нет,0.0
физ. лицо,получение средств,3212.34,безналичный,Минск,Беларусбанк-YFYB-528,15-02-2008,19:55:02,успешно,нет,0.0
физ. лицо,списание средств,581.23,безналичный,Минск,Беларусбанк-HMWT-424,20-08-2000,19:06:07,успешно,да,40.61
