Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,116.47,наличный,Могилев,БелАгропромбанк-YJUJ-033,15-03-2016,17:04:06,успешно,нет,0.0
физ. лицо,получение средств,4170.64,наличный,Могилев,БелАгропромбанк-IUYU-661,16-01-2000,13:06:16,успешно,нет,0.0
физ. лицо,получение средств,4806.66,безналичный,Брест,БелАгропромбанк-XYVL-508,11-01-2001,20:01:07,успешно,нет,0.0
юр. лицо,списание средств,255.95,наличный,Могилев,БелАгропромбанк-IDMZ-395,02-06-2011,01:00:36,успешно,да,24.19
юр. лицо,получение средств,1657.95,безналичный,Гродно,БелАгропромбанк-IATN-597,07-03-2010,16:54:51,успешно,нет,0.0
физ. лицо,получение средств,4127.28,наличный,Минск,БелАгропромбанк-OFKV-869,08-03-2009,07:24:07,успешно,нет,0.0
физ. лицо,списание средств,2662.21,наличный,Могилев,БелАгропромбанк-ADPN-428,24-07-2011,22:22:17,успешно,да,159.57
физ. лицо,получение средств,1722.1,наличный,Гомель,БелАгропромбанк-SZCR-716,21-09-2016,01:25:59,успешно,нет,0.0
физ. лицо,получение средств,817.45,наличный,Гродно,БелАгропромбанк-XCSU-034,30-07-2022,13:16:44,успешно,нет,0.0
физ. лицо,получение средств,3692.38,наличный,Витебск,БелАгропромбанк-NPFM-508,15-01-2011,06:48:02,успешно,нет,0.0
физ. лицо,получение средств,1915.22,безналичный,Гомель,БелАгропромбанк-NRDQ-762,10-09-2000,02:06:51,успешно,нет,0.0
юр. лицо,списание средств,4370.29,безналичный,Могилев,БелАгропромбанк-SAEO-955,24-02-2008,04:13:45,успешно,нет,0.0
юр. лицо,получение средств,2779.49,безналичный,Витебск,БелАгропромбанк-KPZO-834,10-08-2020,18:55:59,успешно,нет,0.0
юр. лицо,получение средств,4267.8,безналичный,Гродно,БелАгропромбанк-JTZW-329,26-02-2010,15:57:23,успешно,нет,0.0
юр. лицо,списание средств,1027.72,безналичный,Гомель,БелАгропромбанк-ZVTO-187,02-04-2011,09:39:46,успешно,да,98.58
физ. лицо,списание средств,4801.21,безналичный,Минск,БелАгропромбанк-ULVN-988,20-03-2007,05:46:06,недостаточно средств,да,222.32
юр. лицо,списание средств,3953.48,безналичный,Гродно,БелАгропромбанк-UOQZ-611,13-01-2020,01:43:49,недостаточно средств,нет,0.0
юр. лицо,получение средств,143.93,безналичный,Гродно,БелАгропромбанк-SWOQ-849,20-04-2006,09:51:36,успешно,нет,0.0
юр. лицо,получение средств,1045.72,наличный,Витебск,БелАгропромбанк-JFQS-544,22-03-2017,08:52:16,успешно,нет,0.0
юр. лицо,списание средств,1072.26,безналичный,Гомель,БелАгропромбанк-PYON-361,15-10-2014,23:40:03,недостаточно средств,нет,0.0
физ. лицо,получение средств,2321.25,наличный,Минск,БелАгропромбанк-RQEP-038,26-12-2005,05:54:14,успешно,нет,0.0
юр. лицо,списание средств,994.42,наличный,Могилев,БелАгропромбанк-PBNE-370,19-12-2011,22:42:32,недостаточно средств,да,89.34
физ. лицо,получение средств,1956.93,наличный,Могилев,БелАгропромбанк-YJIN-383,11-02-2005,04:33:24,успешно,нет,0.0
физ. лицо,получение средств,3123.97,наличный,Брест,БелАгропромбанк-SDLF-721,18-02-2015,13:20:36,успешно,нет,0.0
физ. лицо,получение средств,259.7,наличный,Минск,БелАгропромбанк-QBCV-455,28-10-2000,18:45:37,успешно,нет,0.0
юр. лицо,списание средств,4745.55,безналичный,Витебск,БелАгропромбанк-BDZK-084,25-08-2021,00:09:57,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1551.17,безналичный,Витебск,БелАгропромбанк-IUFL-885,09-09-2019,10:26:00,неправильный ввод пин-кода,да,59.94
юр. лицо,получение средств,4179.45,безналичный,Гомель,БелАгропромбанк-XWFT-963,23-12-2003,13:01:36,успешно,нет,0.0
юр. лицо,получение средств,274.82,наличный,Гомель,БелАгропромбанк-MTUP-256,29-11-2000,20:49:50,успешно,нет,0.0
физ. лицо,списание средств,1547.45,наличный,Минск,БелАгропромбанк-XZYM-516,27-03-2007,17:03:02,неправильный ввод пин-кода,да,75.54
физ. лицо,списание средств,3021.19,наличный,Гродно,БелАгропромбанк-APEZ-894,09-11-2018,08:28:42,недостаточно средств,нет,0.0
юр. лицо,списание средств,4701.99,наличный,Гомель,БелАгропромбанк-HQSD-772,08-06-2018,12:56:16,неправильный ввод пин-кода,да,178.78
физ. лицо,получение средств,2985.12,безналичный,Могилев,БелАгропромбанк-KBWX-407,16-01-2001,10:03:08,успешно,нет,0.0
физ. лицо,списание средств,4800.13,безналичный,Брест,БелАгропромбанк-WEOX-738,13-01-2008,04:26:21,недостаточно средств,да,206.91
юр. лицо,получение средств,749.3,наличный,Гродно,БелАгропромбанк-ZHAO-757,27-10-2019,05:47:55,успешно,нет,0.0
юр. лицо,списание средств,4353.25,безналичный,Гродно,БелАгропромбанк-GGSY-547,17-10-2006,20:13:31,недостаточно средств,нет,0.0
юр. лицо,получение средств,3088.33,безналичный,Брест,БелАгропромбанк-TUZA-443,03-01-2020,12:43:58,успешно,нет,0.0
физ. лицо,получение средств,718.42,наличный,Гомель,БелАгропромбанк-RTRF-974,25-11-2012,23:15:39,успешно,нет,0.0
юр. лицо,списание средств,2557.15,наличный,Могилев,БелАгропромбанк-JZRE-644,04-04-2021,17:42:24,успешно,да,132.19
физ. лицо,списание средств,1784.11,безналичный,Могилев,БелАгропромбанк-JKTV-267,01-12-2013,18:13:05,недостаточно средств,нет,0.0
физ. лицо,списание средств,4742.37,наличный,Минск,БелАгропромбанк-YBJR-768,28-04-2004,10:41:32,недостаточно средств,да,189.51
