Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,1628.64,наличный,Могилев,Белинвестбанк-NHNZ-275,02-07-2000,15:35:36,успешно,нет,0.0
физ. лицо,получение средств,3575.74,безналичный,Минск,Белинвестбанк-RUMJ-047,28-05-2004,21:49:41,успешно,нет,0.0
юр. лицо,получение средств,4028.95,безналичный,Гродно,Белинвестбанк-LICL-613,06-12-2008,10:42:30,успешно,нет,0.0
физ. лицо,списание средств,302.95,наличный,Брест,Белинвестбанк-NCCO-505,12-12-2013,16:46:19,недостаточно средств,нет,0.0
физ. лицо,получение средств,3762.27,безналичный,Витебск,Белинвестбанк-HKHF-624,13-11-2018,17:20:53,успешно,нет,0.0
физ. лицо,получение средств,3392.82,безналичный,Могилев,Белинвестбанк-RXZS-319,17-08-2004,18:21:50,успешно,нет,0.0
юр. лицо,получение средств,585.74,безналичный,Гродно,Белинвестбанк-ALAP-410,10-04-2023,03:59:20,успешно,нет,0.0
юр. лицо,списание средств,1766.38,наличный,Могилев,Белинвестбанк-SFOO-655,29-04-2022,05:21:58,успешно,нет,0.0
физ. лицо,списание средств,3179.92,наличный,Минск,Белинвестбанк-HUFZ-483,01-07-2018,21:48:21,недостаточно средств,нет,0.0
юр. лицо,списание средств,694.35,безналичный,Минск,Белинвестбанк-DAFZ-855,23-06-2010,20:02:40,недостаточно средств,нет,0.0
физ. лицо,списание средств,4175.07,безналичный,Гомель,Белинвестбанк-KMPA-800,02-11-2006,00:48:00,успешно,да,184.53
юр. лицо,списание средств,1972.13,безналичный,Гродно,Белинвестбанк-HVDO-750,02-06-2002,03:20:54,успешно,да,101.64
физ. лицо,списание средств,3.79,безналичный,Гомель,Белинвестбанк-DFAV-544,20-12-2016,03:38:06,недостаточно средств,нет,0.0
физ. лицо,получение средств,3546.87,наличный,Гродно,Белинвестбанк-KXEH-015,21-06-2001,18:02:07,успешно,нет,0.0
юр. лицо,списание средств,2045.26,безналичный,Брест,Белинвестбанк-XCUK-709,02-02-2009,19:55:36,недостаточно средств,нет,0.0
юр. лицо,получение средств,1142.43,наличный,Витебск,Белинвестбанк-HIOC-557,02-11-2020,00:59:07,успешно,нет,0.0
юр. лицо,получение средств,904.5,наличный,Минск,Белинвестбанк-PMCM-356,21-02-2004,03:51:52,успешно,нет,0.0
юр. лицо,получение средств,1640.49,безналичный,Витебск,Белинвестбанк-SRET-796,19-05-2020,00:57:49,успешно,нет,0.0
юр. лицо,списание средств,598.11,наличный,Брест,Белинвестбанк-JYOO-135,13-03-2020,10:11:00,недостаточно средств,да,16.54
юр. лицо,списание средств,1815.49,наличный,Гомель,Белинвестбанк-LGFG-074,10-08-2000,13:05:06,успешно,нет,0.0
физ. лицо,получение средств,3078.67,наличный,Брест,Белинвестбанк-FAAV-216,25-02-2022,02:45:16,успешно,нет,0.0
юр. лицо,списание средств,497.09,наличный,Витебск,Белинвестбанк-CZOA-790,14-10-2016,02:41:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1647.06,наличный,Минск,Белинвестбанк-CXPA-727,01-10-2001,11:32:17,успешно,нет,0.0
юр. лицо,списание средств,3387.05,наличный,Могилев,Белинвестбанк-STDW-200,09-12-2014,02:08:43,недостаточно средств,нет,0.0
юр. лицо,списание средств,1984.47,безналичный,Гродно,Белинвестбанк-SPJK-661,18-04-2004,08:41:24,неправильный ввод пин-кода,да,46.57
физ. лицо,списание средств,3842.67,наличный,Могилев,Белинвестбанк-UJQN-829,24-02-2018,20:16:56,недостаточно средств,да,217.1
физ. лицо,списание средств,3098.53,безналичный,Гродно,Белинвестбанк-RZDP-621,29-05-2000,06:22:02,успешно,да,150.91
юр. лицо,получение средств,4912.24,безналичный,Минск,Белинвестбанк-RCQE-659,11-10-2006,05:23:12,успешно,нет,0.0
физ. лицо,списание средств,2454.55,наличный,Минск,Белинвестбанк-VIJQ-187,09-08-2001,05:51:42,недостаточно средств,да,79.82
физ. лицо,списание средств,1815.36,наличный,Витебск,Белинвестбанк-XVVZ-809,15-10-2015,08:19:53,неправильный ввод пин-кода,да,66.04
юр. лицо,списание средств,1123.75,безналичный,Минск,Белинвестбанк-DLSV-925,26-10-2009,19:19:18,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,542.59,наличный,Гродно,Белинвестбанк-TLLT-078,04-08-2023,13:39:57,успешно,нет,0.0
юр. лицо,получение средств,2438.07,наличный,Гомель,Белинвестбанк-AWGX-093,22-04-2016,07:39:46,успешно,нет,0.0
физ. лицо,получение средств,3932.52,наличный,Могилев,Белинвестбанк-TVXJ-991,11-10-2015,10:30:43,успешно,нет,0.0
юр. лицо,получение средств,2552.02,наличный,Минск,Белинвестбанк-PDSC-293,07-12-2011,16:22:34,успешно,нет,0.0
физ. лицо,списание средств,1494.87,безналичный,Брест,Белинвестбанк-MLHU-332,04-05-2006,22:49:37,недостаточно средств,да,25.66
физ. лицо,получение средств,1421.48,наличный,Минск,Белинвестбанк-HICF-082,12-01-2016,00:30:40,успешно,нет,0.0
физ. лицо,получение средств,453.16,безналичный,Могилев,Белинвестбанк-DMCF-866,14-12-2020,20:27:25,успешно,нет,0.0
физ. лицо,получение средств,4318.98,безналичный,Витебск,Белинвестбанк-RFYK-237,11-06-2023,03:58:07,успешно,нет,0.0
физ. лицо,получение средств,4299.68,безналичный,Витебск,Белинвестбанк-VZCM-009,01-04-2023,04:30:59,успешно,нет,0.0
физ. лицо,получение средств,4896.7,безналичный,Гродно,Белинвестбанк-MBRW-365,17-11-2000,03:27:54,успешно,нет,0.0
физ. лицо,получение средств,1679.93,наличный,Брест,Белинвестбанк-TNQF-791,02-02-2003,01:03:19,успешно,нет,0.0
физ. лицо,получение средств,521.4,безналичный,Могилев,Белинвестбанк-QMJH-630,05-06-2004,07:38:15,успешно,нет,0.0
