Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,4410.87,наличный,Гродно,Приорбанк-USHB-584,09-04-2010,09:55:03,успешно,нет,0.0
юр. лицо,списание средств,920.54,безналичный,Брест,Приорбанк-PECA-451,29-01-2003,09:57:29,неправильный ввод пин-кода,да,20.64
юр. лицо,получение средств,2790.33,наличный,Гродно,Приорбанк-SKFQ-575,26-10-2008,04:14:04,успешно,нет,0.0
физ. лицо,списание средств,898.49,наличный,Гродно,Приорбанк-SWRT-443,27-01-2016,14:53:59,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1271.23,безналичный,Минск,Приорбанк-IHDG-654,12-12-2002,03:41:15,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3381.25,наличный,Гродно,Приорбанк-QBDS-151,28-03-2015,23:41:47,успешно,нет,0.0
физ. лицо,получение средств,1501.55,наличный,Витебск,Приорбанк-KCCM-833,29-07-2002,10:16:08,успешно,нет,0.0
юр. лицо,списание средств,1563.85,безналичный,Минск,Приорбанк-ZRBU-619,08-06-2010,22:42:32,недостаточно средств,да,126.71
юр. лицо,получение средств,375.32,безналичный,Минск,Приорбанк-NVJY-557,11-06-2014,00:01:18,успешно,нет,0.0
юр. лицо,получение средств,756.32,наличный,Брест,Приорбанк-OVLL-280,06-10-2010,11:04:29,успешно,нет,0.0
юр. лицо,получение средств,1365.52,наличный,Гомель,Приорбанк-KDYK-734,15-12-2006,19:05:27,успешно,нет,0.0
юр. лицо,получение средств,4839.15,безналичный,Гомель,Приорбанк-EBCN-950,13-02-2015,11:41:31,успешно,нет,0.0
юр. лицо,списание средств,1785.9,наличный,Витебск,Приорбанк-BWMU-984,10-03-2002,17:25:17,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3054.87,безналичный,Гомель,Приорбанк-BJAY-657,22-08-2022,21:57:55,успешно,нет,0.0
физ. лицо,получение средств,2704.61,безналичный,Гродно,Приорбанк-CNBK-688,03-05-2004,10:33:54,успешно,нет,0.0
физ. лицо,получение средств,62.62,наличный,Брест,Приорбанк-HXMS-755,01-11-2004,08:46:28,успешно,нет,0.0
юр. лицо,списание средств,4907.95,безналичный,Брест,Приорбанк-CWYU-406,05-12-2017,08:32:21,недостаточно средств,да,141.44
юр. лицо,получение средств,4733.31,безналичный,Минск,Приорбанк-VIVY-403,22-03-2018,03:49:32,успешно,нет,0.0
физ. лицо,получение средств,1758.99,безналичный,Гомель,Приорбанк-QFEJ-817,24-08-2019,04:25:41,успешно,нет,0.0
физ. лицо,получение средств,1250.49,наличный,Могилев,Приорбанк-BSXY-758,22-07-2013,05:30:01,успешно,нет,0.0
юр. лицо,списание средств,3764.19,наличный,Гомель,Приорбанк-DZTW-798,17-09-2007,04:53:37,недостаточно средств,нет,0.0
физ. лицо,получение средств,3817.41,наличный,Брест,Приорбанк-WVJV-879,26-09-2005,11:46:21,успешно,нет,0.0
юр. лицо,получение средств,2335.44,безналичный,Гомель,Приорбанк-TFSL-390,17-06-2005,04:29:23,успешно,нет,0.0
физ. лицо,списание средств,3533.75,наличный,Гродно,Приорбанк-MVMZ-706,01-08-2023,13:40:42,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4530.2,наличный,Гомель,Приорбанк-MCQH-031,23-02-2006,02:30:30,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,349.02,наличный,Могилев,Приорбанк-WZMK-714,17-04-2004,01:27:55,успешно,нет,0.0
юр. лицо,получение средств,1364.02,безналичный,Витебск,Приорбанк-VHQH-699,26-05-2000,00:03:24,успешно,нет,0.0
физ. лицо,получение средств,1280.5,безналичный,Витебск,Приорбанк-KGOR-899,01-09-2021,19:20:06,успешно,нет,0.0
юр. лицо,получение средств,3223.62,наличный,Могилев,Приорбанк-VCDA-104,09-03-2008,01:17:49,успешно,нет,0.0
юр. лицо,списание средств,712.66,наличный,Брест,Приорбанк-BVXM-762,11-09-2023,11:03:13,недостаточно средств,нет,0.0
физ. лицо,получение средств,1629.62,наличный,Гомель,Приорбанк-GIGV-430,22-10-2020,03:31:26,успешно,нет,0.0
юр. лицо,списание средств,1199.29,наличный,Минск,Приорбанк-EQKY-414,10-08-2001,15:38:57,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3520.09,наличный,Витебск,Приорбанк-QBRA-196,24-06-2007,05:21:05,успешно,нет,0.0
физ. лицо,получение средств,3271.84,безналичный,Могилев,Приорбанк-FPSB-019,27-04-2007,03:59:17,успешно,нет,0.0
физ. лицо,списание средств,4527.12,безналичный,Витебск,Приорбанк-QAEV-260,20-10-2005,15:24:47,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1726.93,безналичный,Витебск,Приорбанк-LNUQ-994,14-06-2002,00:30:01,успешно,нет,0.0
физ. лицо,списание средств,4453.56,безналичный,Брест,Приорбанк-JZNG-437,22-06-2016,09:08:12,недостаточно средств,да,57.02
физ. лицо,списание средств,1151.67,наличный,Брест,Приорбанк-BYDH-775,08-01-2022,10:36:11,неправильный ввод пин-кода,да,40.68
юр. лицо,списание средств,2632.35,наличный,Гомель,Приорбанк-PHKH-609,15-07-2014,19:08:20,недостаточно средств,да,255.48
юр. лицо,получение средств,2206.18,безналичный,Гродно,Приорбанк-WBDK-247,23-02-2007,00:25:10,успешно,нет,0.0
физ. лицо,списание средств,2516.76,наличный,Витебск,Приорбанк-SNPA-362,16-02-2017,20:11:17,успешно,нет,0.0
физ. лицо,получение средств,3499.13,безналичный,Минск,Приорбанк-KQBK-245,24-10-2000,12:18:20,успешно,нет,0.0
юр. лицо,списание средств,1599.1,наличный,Могилев,Приорбанк-AAWF-580,18-05-2010,19:06:19,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2683.97,наличный,Минск,Приорбанк-OEGL-218,10-05-2010,21:10:03,успешно,нет,0.0
физ. лицо,списание средств,4557.33,наличный,Гродно,Приорбанк-IZFG-299,01-02-2003,13:45:53,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4641.1,безналичный,Брест,Приорбанк-IPFM-451,13-11-2007,23:18:56,неправильный ввод пин-кода,да,444.55
юр. лицо,списание средств,614.54,безналичный,Гомель,Приорбанк-VQBI-347,13-12-2014,04:19:31,успешно,нет,0.0
